CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
233101.0,28.0,Female,15.0,26.0,10.0,6.0,Premium,Annual,287.85,13.0,1.0
377246.0,30.0,Male,49.0,2.0,1.0,1.0,Premium,Quarterly,585.17,1.0,0.0
172934.0,28.0,Female,21.0,22.0,0.0,12.0,Premium,Annual,699.0,21.0,1.0
48115.0,55.0,Male,49.0,28.0,3.0,6.0,Basic,Annual,915.0,14.0,1.0
85160.0,65.0,Female,3.0,24.0,10.0,9.0,Standard,Monthly,844.0,15.0,1.0
268185.0,34.0,Male,30.0,29.0,0.0,10.0,Premium,Quarterly,945.07,11.0,0.0
50134.0,63.0,Female,3.0,13.0,8.0,2.0,Premium,Monthly,983.0,3.0,1.0
203130.0,42.0,Female,21.0,15.0,10.0,5.0,Basic,Annual,549.0,9.0,1.0
375395.0,48.0,Male,7.0,4.0,3.0,18.0,Standard,Annual,723.77,25.0,0.0
22075.0,57.0,Female,55.0,24.0,3.0,12.0,Basic,Annual,496.0,24.0,1.0
409778.0,30.0,Female,17.0,10.0,1.0,12.0,Premium,Quarterly,716.23,1.0,0.0
294575.0,42.0,Male,30.0,24.0,0.0,3.0,Premium,Annual,646.87,4.0,0.0
356763.0,38.0,Male,3.0,19.0,1.0,16.0,Premium,Annual,577.03,11.0,0.0
130972.0,54.0,Male,38.0,26.0,4.0,22.0,Standard,Quarterly,498.0,9.0,1.0
47684.0,41.0,Male,36.0,17.0,1.0,24.0,Standard,Quarterly,643.0,28.0,1.0
369058.0,42.0,Male,44.0,13.0,2.0,14.0,Standard,Annual,972.41,25.0,0.0
355108.0,37.0,Female,47.0,8.0,1.0,12.0,Standard,Annual,717.8,8.0,0.0
362777.0,29.0,Male,57.0,30.0,1.0,3.0,Basic,Annual,761.38,6.0,0.0
349101.0,38.0,Female,39.0,3.0,0.0,5.0,Premium,Annual,740.91,15.0,0.0
194418.0,28.0,Female,59.0,4.0,2.0,21.0,Premium,Monthly,871.0,14.0,1.0
264652.0,33.0,Male,18.0,16.0,0.0,16.0,Basic,Quarterly,911.23,22.0,0.0
144795.0,47.0,Female,56.0,26.0,9.0,26.0,Standard,Monthly,865.0,11.0,1.0
312896.0,49.0,Male,6.0,17.0,2.0,11.0,Premium,Quarterly,885.1,19.0,0.0
344752.0,41.0,Female,46.0,30.0,1.0,10.0,Basic,Annual,976.79,5.0,0.0
42548.0,30.0,Male,14.0,10.0,10.0,7.0,Standard,Quarterly,351.0,16.0,1.0
170553.0,60.0,Male,20.0,26.0,4.0,3.0,Basic,Monthly,755.0,1.0,1.0
101635.0,61.0,Male,52.0,1.0,1.0,1.0,Standard,Annual,928.0,21.0,1.0
365464.0,43.0,Male,41.0,15.0,1.0,11.0,Premium,Annual,537.43,13.0,0.0
4269.0,32.0,Female,14.0,17.0,5.0,3.0,Premium,Annual,426.0,3.0,1.0
177314.0,55.0,Female,48.0,26.0,8.0,14.0,Premium,Monthly,205.0,29.0,1.0
404822.0,50.0,Female,19.0,20.0,5.0,13.0,Standard,Annual,700.39,11.0,0.0
104611.0,48.0,Male,59.0,23.0,7.0,9.0,Basic,Quarterly,142.0,25.0,1.0
356200.0,34.0,Male,44.0,21.0,1.0,0.0,Basic,Annual,658.99,4.0,0.0
189770.0,40.0,Female,36.0,22.0,6.0,21.0,Premium,Monthly,261.0,3.0,1.0
209076.0,46.0,Female,58.0,10.0,9.0,1.0,Premium,Annual,435.07,15.0,1.0
318457.0,44.0,Male,53.0,28.0,4.0,7.0,Standard,Quarterly,511.43,7.0,0.0
122700.0,36.0,Female,41.0,28.0,7.0,26.0,Standard,Monthly,608.0,12.0,1.0
56706.0,33.0,Male,22.0,28.0,4.0,29.0,Basic,Monthly,981.0,30.0,1.0
191247.0,58.0,Male,37.0,9.0,3.0,1.0,Basic,Annual,775.0,28.0,1.0
338905.0,44.0,Female,31.0,19.0,3.0,3.0,Basic,Quarterly,911.72,5.0,0.0
337528.0,30.0,Male,50.0,10.0,0.0,19.0,Premium,Annual,824.87,25.0,0.0
272771.0,42.0,Male,31.0,17.0,0.0,12.0,Standard,Annual,805.64,22.0,0.0
100209.0,56.0,Female,41.0,20.0,4.0,17.0,Premium,Quarterly,936.0,26.0,1.0
430976.0,45.0,Male,59.0,29.0,0.0,14.0,Standard,Quarterly,935.07,23.0,0.0
153252.0,30.0,Female,41.0,13.0,5.0,23.0,Premium,Monthly,112.0,11.0,1.0
322720.0,42.0,Female,43.0,24.0,3.0,10.0,Premium,Quarterly,992.33,5.0,0.0
65609.0,43.0,Female,40.0,6.0,6.0,12.0,Basic,Annual,938.0,22.0,1.0
415352.0,24.0,Male,20.0,12.0,0.0,11.0,Basic,Quarterly,837.9,7.0,0.0
70250.0,20.0,Male,12.0,17.0,3.0,6.0,Premium,Monthly,702.0,6.0,1.0
415161.0,48.0,Female,40.0,24.0,3.0,0.0,Standard,Annual,668.78,14.0,0.0
97933.0,27.0,Female,60.0,2.0,3.0,6.0,Standard,Annual,458.0,21.0,1.0
174124.0,64.0,Male,14.0,28.0,8.0,0.0,Basic,Annual,620.0,13.0,1.0
291700.0,43.0,Male,46.0,8.0,3.0,12.0,Basic,Quarterly,753.28,15.0,0.0
204280.0,54.0,Male,33.0,27.0,7.0,15.0,Premium,Annual,108.24,21.0,1.0
135041.0,57.0,Female,27.0,7.0,0.0,22.0,Standard,Quarterly,830.0,6.0,1.0
95172.0,57.0,Female,10.0,12.0,5.0,3.0,Basic,Monthly,392.0,22.0,1.0
429564.0,18.0,Male,25.0,22.0,0.0,14.0,Basic,Quarterly,933.14,29.0,0.0
373772.0,30.0,Female,49.0,4.0,0.0,8.0,Standard,Annual,839.85,11.0,0.0
326824.0,41.0,Female,36.0,27.0,1.0,20.0,Basic,Annual,668.69,5.0,0.0
272767.0,42.0,Female,38.0,11.0,4.0,7.0,Premium,Annual,631.11,9.0,0.0
12594.0,43.0,Female,20.0,15.0,1.0,7.0,Standard,Monthly,271.0,4.0,1.0
443026.0,41.0,Female,52.0,7.0,2.0,4.0,Basic,Annual,718.05,8.0,0.0
416851.0,18.0,Male,26.0,5.0,1.0,3.0,Premium,Annual,688.43,23.0,0.0
402133.0,32.0,Male,28.0,6.0,0.0,19.0,Basic,Quarterly,556.24,8.0,0.0
402092.0,48.0,Male,27.0,27.0,2.0,4.0,Basic,Annual,940.28,6.0,0.0
404897.0,48.0,Male,54.0,21.0,0.0,6.0,Premium,Quarterly,645.83,4.0,0.0
367361.0,43.0,Male,14.0,25.0,0.0,4.0,Premium,Annual,991.05,7.0,0.0
385517.0,46.0,Female,56.0,30.0,2.0,2.0,Premium,Quarterly,804.31,7.0,0.0
339298.0,32.0,Male,59.0,3.0,0.0,11.0,Basic,Annual,811.05,28.0,0.0
101662.0,23.0,Male,49.0,28.0,3.0,4.0,Basic,Annual,872.0,7.0,1.0
425460.0,27.0,Male,57.0,10.0,1.0,2.0,Standard,Quarterly,705.93,20.0,0.0
184411.0,40.0,Male,47.0,21.0,2.0,4.0,Premium,Annual,230.0,14.0,1.0
417808.0,23.0,Male,39.0,27.0,2.0,15.0,Basic,Quarterly,570.94,26.0,0.0
155819.0,58.0,Male,39.0,17.0,4.0,24.0,Premium,Monthly,548.0,28.0,1.0
134366.0,21.0,Female,14.0,25.0,7.0,25.0,Premium,Annual,807.0,27.0,1.0
313949.0,27.0,Male,27.0,20.0,2.0,6.0,Standard,Annual,632.17,29.0,0.0
179918.0,21.0,Female,43.0,11.0,0.0,25.0,Standard,Quarterly,218.0,23.0,1.0
325304.0,39.0,Male,48.0,2.0,1.0,13.0,Premium,Quarterly,556.09,24.0,0.0
386158.0,21.0,Male,49.0,5.0,0.0,11.0,Standard,Quarterly,595.53,12.0,0.0
324264.0,46.0,Female,58.0,27.0,2.0,18.0,Premium,Annual,943.08,7.0,0.0
280387.0,24.0,Male,48.0,4.0,1.0,5.0,Premium,Quarterly,745.31,27.0,0.0
390267.0,48.0,Female,36.0,4.0,1.0,10.0,Standard,Quarterly,721.37,10.0,0.0
57799.0,56.0,Female,44.0,20.0,8.0,6.0,Standard,Annual,140.0,8.0,1.0
442274.0,28.0,Male,57.0,17.0,2.0,10.0,Standard,Quarterly,554.26,17.0,0.0
350376.0,42.0,Female,8.0,22.0,3.0,0.0,Standard,Annual,798.23,3.0,0.0
17751.0,55.0,Male,26.0,27.0,0.0,25.0,Premium,Quarterly,354.0,1.0,1.0
236859.0,22.0,Female,31.0,11.0,4.0,28.0,Basic,Quarterly,846.87,14.0,1.0
335327.0,44.0,Female,19.0,24.0,2.0,6.0,Premium,Annual,982.25,11.0,0.0
276172.0,35.0,Female,33.0,13.0,2.0,0.0,Standard,Quarterly,530.61,6.0,0.0
2229.0,57.0,Male,55.0,21.0,9.0,0.0,Standard,Monthly,807.0,16.0,1.0
411336.0,40.0,Female,4.0,19.0,3.0,2.0,Premium,Quarterly,699.61,5.0,0.0
135863.0,54.0,Female,28.0,28.0,2.0,16.0,Premium,Monthly,424.0,12.0,1.0
226256.0,63.0,Male,52.0,17.0,2.0,9.0,Standard,Monthly,895.06,2.0,1.0
122369.0,60.0,Female,5.0,27.0,0.0,0.0,Standard,Monthly,689.0,4.0,1.0
385078.0,30.0,Female,29.0,17.0,0.0,17.0,Basic,Quarterly,698.43,13.0,0.0
94470.0,59.0,Female,30.0,1.0,5.0,4.0,Standard,Quarterly,352.0,10.0,1.0
391114.0,31.0,Female,31.0,29.0,2.0,1.0,Standard,Annual,737.31,2.0,0.0
232753.0,65.0,Male,30.0,22.0,4.0,3.0,Standard,Monthly,147.14,6.0,1.0
85167.0,62.0,Female,52.0,19.0,8.0,19.0,Basic,Annual,936.0,6.0,1.0
18537.0,42.0,Male,48.0,21.0,2.0,11.0,Premium,Monthly,419.0,22.0,1.0
424323.0,21.0,Male,24.0,30.0,1.0,17.0,Standard,Annual,512.91,8.0,0.0
265862.0,28.0,Female,34.0,5.0,2.0,4.0,Basic,Quarterly,931.41,11.0,0.0
14349.0,41.0,Male,43.0,27.0,6.0,9.0,Premium,Monthly,147.0,11.0,1.0
442097.0,48.0,Female,43.0,27.0,0.0,4.0,Premium,Annual,718.53,14.0,0.0
226416.0,40.0,Female,33.0,3.0,2.0,25.0,Premium,Monthly,492.61,27.0,1.0
80530.0,34.0,Male,36.0,21.0,2.0,13.0,Basic,Monthly,861.0,12.0,1.0
421484.0,38.0,Male,32.0,5.0,2.0,7.0,Basic,Annual,619.49,7.0,0.0
7259.0,56.0,Male,12.0,18.0,0.0,18.0,Standard,Quarterly,561.0,4.0,1.0
19707.0,36.0,Male,25.0,22.0,5.0,16.0,Basic,Quarterly,985.0,11.0,1.0
401683.0,48.0,Male,6.0,18.0,0.0,0.0,Premium,Quarterly,804.2,15.0,0.0
396648.0,39.0,Male,46.0,27.0,2.0,7.0,Basic,Annual,704.43,24.0,0.0
58580.0,32.0,Female,28.0,2.0,10.0,18.0,Premium,Monthly,534.0,24.0,1.0
215284.0,45.0,Male,32.0,22.0,7.0,10.0,Basic,Annual,975.26,1.0,1.0
255013.0,59.0,Male,56.0,17.0,4.0,15.0,Premium,Monthly,706.24,11.0,1.0
338658.0,42.0,Female,54.0,8.0,0.0,1.0,Basic,Annual,797.62,1.0,0.0
165265.0,47.0,Female,6.0,22.0,0.0,16.0,Standard,Monthly,537.0,21.0,1.0
175604.0,49.0,Female,48.0,8.0,4.0,15.0,Standard,Quarterly,334.0,7.0,1.0
349045.0,47.0,Male,12.0,22.0,3.0,14.0,Premium,Quarterly,676.31,26.0,0.0
89528.0,33.0,Male,33.0,12.0,5.0,20.0,Basic,Quarterly,550.0,9.0,1.0
341893.0,19.0,Male,50.0,11.0,0.0,2.0,Premium,Annual,673.49,20.0,0.0
419484.0,48.0,Male,35.0,13.0,4.0,10.0,Premium,Quarterly,595.17,13.0,0.0
105406.0,47.0,Male,13.0,24.0,4.0,16.0,Premium,Annual,185.0,14.0,1.0
364942.0,50.0,Male,12.0,26.0,0.0,6.0,Basic,Annual,532.55,15.0,0.0
347259.0,42.0,Female,24.0,15.0,2.0,4.0,Premium,Quarterly,943.47,15.0,0.0
114889.0,41.0,Female,39.0,5.0,8.0,25.0,Standard,Monthly,166.0,27.0,1.0
44482.0,33.0,Female,7.0,26.0,2.0,20.0,Basic,Quarterly,400.0,15.0,1.0
148869.0,30.0,Female,35.0,23.0,8.0,20.0,Premium,Monthly,591.0,28.0,1.0
98991.0,43.0,Female,36.0,1.0,4.0,6.0,Basic,Quarterly,470.0,7.0,1.0
319805.0,50.0,Male,28.0,6.0,5.0,8.0,Standard,Annual,977.7,10.0,0.0
387511.0,49.0,Female,54.0,20.0,4.0,1.0,Standard,Quarterly,788.42,1.0,0.0
362223.0,34.0,Female,41.0,17.0,0.0,15.0,Basic,Annual,891.08,14.0,0.0
231609.0,55.0,Male,7.0,26.0,8.0,8.0,Basic,Quarterly,621.9,17.0,1.0
32305.0,58.0,Female,22.0,16.0,3.0,30.0,Standard,Annual,349.0,2.0,1.0
309547.0,47.0,Male,50.0,6.0,1.0,8.0,Basic,Annual,861.7,11.0,0.0
112947.0,56.0,Male,14.0,7.0,0.0,8.0,Premium,Quarterly,352.0,10.0,1.0
350374.0,24.0,Female,49.0,25.0,2.0,11.0,Standard,Annual,931.48,8.0,0.0
413578.0,18.0,Male,38.0,28.0,1.0,4.0,Basic,Annual,772.29,26.0,0.0
330487.0,42.0,Male,16.0,19.0,2.0,14.0,Premium,Annual,762.46,6.0,0.0
247732.0,45.0,Female,46.0,3.0,0.0,28.0,Basic,Annual,668.34,26.0,1.0
205328.0,58.0,Female,20.0,8.0,6.0,9.0,Basic,Monthly,343.84,30.0,1.0
220667.0,19.0,Female,22.0,7.0,9.0,26.0,Basic,Annual,863.19,5.0,1.0
350918.0,50.0,Female,41.0,7.0,3.0,7.0,Premium,Annual,586.69,12.0,0.0
423600.0,48.0,Female,43.0,18.0,2.0,0.0,Premium,Annual,771.91,13.0,0.0
353461.0,37.0,Male,50.0,16.0,3.0,0.0,Premium,Annual,929.47,15.0,0.0
379088.0,24.0,Female,29.0,4.0,1.0,7.0,Standard,Quarterly,958.7,13.0,0.0
216762.0,21.0,Male,25.0,29.0,10.0,21.0,Basic,Quarterly,554.89,27.0,1.0
211951.0,32.0,Male,20.0,13.0,2.0,1.0,Basic,Quarterly,422.48,22.0,1.0
399452.0,43.0,Male,24.0,28.0,3.0,14.0,Premium,Quarterly,505.34,25.0,0.0
324530.0,50.0,Female,16.0,30.0,2.0,3.0,Basic,Annual,929.91,1.0,0.0
132869.0,54.0,Male,52.0,4.0,6.0,8.0,Standard,Quarterly,113.0,6.0,1.0
13364.0,38.0,Male,7.0,15.0,9.0,1.0,Standard,Quarterly,468.0,15.0,1.0
42786.0,55.0,Female,52.0,6.0,7.0,21.0,Standard,Annual,169.0,7.0,1.0
233052.0,47.0,Male,21.0,13.0,0.0,6.0,Premium,Monthly,357.31,26.0,1.0
391567.0,41.0,Female,28.0,9.0,2.0,19.0,Basic,Quarterly,976.5,5.0,0.0
116353.0,60.0,Female,38.0,21.0,8.0,1.0,Standard,Annual,129.0,22.0,1.0
218373.0,40.0,Female,32.0,30.0,2.0,28.0,Premium,Monthly,699.31,22.0,1.0
338420.0,18.0,Female,41.0,21.0,1.0,13.0,Standard,Quarterly,779.51,12.0,0.0
58691.0,55.0,Male,43.0,20.0,3.0,29.0,Standard,Quarterly,793.0,28.0,1.0
45156.0,54.0,Male,18.0,16.0,7.0,1.0,Premium,Monthly,725.0,3.0,1.0
367212.0,27.0,Male,9.0,23.0,0.0,12.0,Premium,Annual,824.24,1.0,0.0
376571.0,19.0,Female,28.0,16.0,1.0,1.0,Standard,Annual,539.89,13.0,0.0
337129.0,39.0,Female,56.0,21.0,0.0,19.0,Standard,Quarterly,542.12,2.0,0.0
188659.0,25.0,Female,3.0,27.0,2.0,24.0,Standard,Quarterly,490.0,17.0,1.0
15550.0,33.0,Male,57.0,9.0,2.0,25.0,Basic,Quarterly,970.0,23.0,1.0
284450.0,50.0,Male,31.0,19.0,0.0,5.0,Premium,Annual,519.32,13.0,0.0
374421.0,25.0,Female,14.0,10.0,0.0,13.0,Standard,Quarterly,745.85,13.0,0.0
302072.0,50.0,Male,28.0,24.0,0.0,2.0,Basic,Quarterly,986.26,19.0,0.0
81318.0,41.0,Male,17.0,1.0,8.0,10.0,Basic,Quarterly,560.0,7.0,1.0
429094.0,47.0,Female,26.0,25.0,2.0,0.0,Standard,Quarterly,873.9,5.0,0.0
394133.0,36.0,Male,44.0,4.0,0.0,7.0,Basic,Quarterly,516.08,22.0,0.0
401112.0,38.0,Female,50.0,19.0,3.0,13.0,Basic,Quarterly,940.17,12.0,0.0
17040.0,61.0,Female,53.0,19.0,8.0,13.0,Basic,Quarterly,135.0,26.0,1.0
8580.0,22.0,Male,7.0,3.0,5.0,19.0,Premium,Annual,785.0,6.0,1.0
131715.0,59.0,Male,11.0,17.0,1.0,14.0,Basic,Annual,837.0,29.0,1.0
245863.0,61.0,Female,48.0,8.0,4.0,13.0,Premium,Monthly,187.49,7.0,1.0
203468.0,47.0,Female,57.0,18.0,6.0,20.0,Standard,Quarterly,691.0,30.0,1.0
255644.0,36.0,Female,51.0,16.0,4.0,6.0,Premium,Annual,810.54,23.0,1.0
144222.0,60.0,Female,21.0,20.0,1.0,29.0,Standard,Quarterly,576.0,10.0,1.0
304243.0,41.0,Male,51.0,30.0,3.0,8.0,Basic,Quarterly,675.41,11.0,0.0
130395.0,26.0,Female,16.0,20.0,7.0,28.0,Standard,Monthly,415.0,7.0,1.0
259332.0,19.0,Male,51.0,2.0,7.0,8.0,Basic,Monthly,992.25,8.0,1.0
262358.0,34.0,Female,59.0,3.0,1.0,16.0,Standard,Annual,994.56,1.0,0.0
5546.0,63.0,Male,43.0,1.0,9.0,21.0,Basic,Monthly,177.0,2.0,1.0
442565.0,39.0,Female,6.0,4.0,0.0,9.0,Basic,Quarterly,551.23,11.0,0.0
402174.0,43.0,Female,37.0,14.0,4.0,17.0,Basic,Quarterly,756.43,15.0,0.0
411685.0,35.0,Male,11.0,6.0,2.0,20.0,Standard,Quarterly,826.3,26.0,0.0
29013.0,44.0,Female,1.0,2.0,2.0,6.0,Standard,Annual,169.0,22.0,1.0
78232.0,34.0,Female,28.0,5.0,0.0,7.0,Standard,Monthly,902.0,2.0,1.0
221276.0,36.0,Female,16.0,23.0,2.0,14.0,Basic,Quarterly,384.83,14.0,1.0
77223.0,31.0,Male,56.0,3.0,6.0,11.0,Standard,Monthly,221.0,12.0,1.0
242643.0,35.0,Female,28.0,22.0,4.0,19.0,Basic,Quarterly,183.89,25.0,1.0
169709.0,21.0,Male,46.0,20.0,5.0,8.0,Basic,Annual,618.0,7.0,1.0
93994.0,63.0,Male,37.0,24.0,3.0,18.0,Standard,Annual,314.0,18.0,1.0
75120.0,64.0,Male,49.0,14.0,6.0,29.0,Basic,Monthly,850.0,25.0,1.0
325258.0,42.0,Male,7.0,25.0,1.0,12.0,Standard,Annual,729.22,3.0,0.0
382661.0,22.0,Female,39.0,8.0,0.0,20.0,Standard,Annual,784.21,12.0,0.0
253798.0,19.0,Male,38.0,18.0,7.0,15.0,Premium,Monthly,423.64,25.0,1.0
264168.0,38.0,Male,29.0,20.0,2.0,0.0,Premium,Annual,936.95,10.0,0.0
228416.0,64.0,Female,57.0,26.0,9.0,7.0,Basic,Monthly,341.02,24.0,1.0
139081.0,19.0,Male,40.0,28.0,5.0,16.0,Premium,Annual,648.0,1.0,1.0
306565.0,39.0,Male,49.0,27.0,1.0,2.0,Standard,Quarterly,566.77,14.0,0.0
326671.0,28.0,Female,36.0,19.0,1.0,20.0,Premium,Annual,519.72,15.0,0.0
77743.0,64.0,Male,14.0,10.0,2.0,25.0,Standard,Quarterly,507.0,13.0,1.0
270949.0,35.0,Male,45.0,6.0,3.0,13.0,Premium,Quarterly,820.17,6.0,0.0
427526.0,18.0,Male,53.0,24.0,1.0,4.0,Standard,Annual,560.15,18.0,0.0
370919.0,31.0,Female,36.0,24.0,2.0,15.0,Standard,Annual,597.61,6.0,0.0
253253.0,23.0,Male,35.0,20.0,9.0,18.0,Premium,Annual,441.68,12.0,1.0
169808.0,57.0,Male,30.0,1.0,5.0,11.0,Basic,Quarterly,652.0,21.0,1.0
53203.0,24.0,Female,43.0,23.0,3.0,5.0,Premium,Annual,574.0,28.0,1.0
6165.0,61.0,Male,32.0,4.0,9.0,10.0,Premium,Quarterly,346.0,4.0,1.0
251434.0,48.0,Male,36.0,19.0,6.0,17.0,Standard,Annual,317.76,30.0,1.0
104571.0,49.0,Female,54.0,28.0,5.0,27.0,Basic,Quarterly,518.0,4.0,1.0
428726.0,23.0,Female,11.0,30.0,1.0,13.0,Basic,Quarterly,727.01,3.0,0.0
43823.0,33.0,Male,58.0,14.0,6.0,7.0,Standard,Annual,487.0,10.0,1.0
46695.0,26.0,Female,18.0,25.0,3.0,11.0,Basic,Annual,110.0,12.0,1.0
335663.0,46.0,Male,7.0,18.0,1.0,20.0,Standard,Quarterly,732.32,6.0,0.0
59073.0,45.0,Female,39.0,12.0,9.0,12.0,Basic,Monthly,467.0,8.0,1.0
399958.0,36.0,Female,38.0,19.0,0.0,8.0,Premium,Quarterly,805.2,1.0,0.0
212244.0,36.0,Male,35.0,3.0,10.0,27.0,Premium,Annual,770.54,15.0,1.0
16659.0,64.0,Male,32.0,4.0,5.0,1.0,Basic,Quarterly,984.0,7.0,1.0
172098.0,58.0,Male,49.0,28.0,7.0,30.0,Basic,Monthly,860.0,17.0,1.0
408965.0,40.0,Male,48.0,24.0,0.0,9.0,Basic,Quarterly,728.81,15.0,0.0
288623.0,48.0,Female,28.0,17.0,1.0,0.0,Basic,Quarterly,629.81,13.0,0.0
74604.0,47.0,Male,12.0,15.0,8.0,10.0,Premium,Quarterly,187.0,1.0,1.0
225215.0,35.0,Female,57.0,19.0,4.0,26.0,Standard,Monthly,882.48,29.0,1.0
214961.0,31.0,Male,16.0,1.0,0.0,25.0,Standard,Annual,211.94,24.0,1.0
297029.0,26.0,Male,31.0,3.0,2.0,12.0,Premium,Annual,654.19,12.0,0.0
361876.0,47.0,Male,39.0,4.0,2.0,0.0,Premium,Annual,935.23,24.0,0.0
42607.0,38.0,Male,9.0,2.0,8.0,10.0,Standard,Monthly,334.0,11.0,1.0
252592.0,56.0,Male,33.0,30.0,2.0,13.0,Basic,Monthly,654.18,16.0,1.0
166506.0,34.0,Female,46.0,7.0,0.0,19.0,Premium,Monthly,195.0,14.0,1.0
265191.0,25.0,Male,55.0,24.0,0.0,13.0,Standard,Annual,680.28,1.0,0.0
173858.0,53.0,Male,24.0,12.0,7.0,27.0,Basic,Annual,794.0,13.0,1.0
53294.0,65.0,Female,36.0,18.0,7.0,7.0,Premium,Quarterly,103.0,6.0,1.0
217440.0,26.0,Male,50.0,29.0,0.0,22.0,Standard,Monthly,252.66,6.0,1.0
278268.0,42.0,Female,37.0,27.0,4.0,9.0,Premium,Quarterly,975.21,10.0,0.0
416554.0,45.0,Male,46.0,22.0,1.0,14.0,Premium,Annual,728.29,22.0,0.0
328595.0,48.0,Male,3.0,13.0,1.0,1.0,Standard,Annual,525.99,11.0,0.0
339453.0,43.0,Male,21.0,27.0,3.0,4.0,Basic,Quarterly,532.57,19.0,0.0
256484.0,54.0,Male,33.0,8.0,6.0,7.0,Premium,Quarterly,793.24,6.0,1.0
113131.0,29.0,Female,11.0,9.0,9.0,0.0,Premium,Quarterly,738.0,19.0,1.0
70900.0,52.0,Male,31.0,5.0,0.0,11.0,Premium,Annual,231.0,6.0,1.0
430038.0,49.0,Female,50.0,18.0,3.0,5.0,Basic,Annual,886.1,6.0,0.0
140350.0,65.0,Male,50.0,11.0,9.0,0.0,Basic,Quarterly,539.0,26.0,1.0
180750.0,60.0,Male,54.0,21.0,8.0,24.0,Premium,Monthly,612.0,4.0,1.0
299450.0,38.0,Female,29.0,2.0,2.0,16.0,Standard,Annual,806.97,7.0,0.0
275956.0,38.0,Female,20.0,24.0,1.0,11.0,Premium,Quarterly,787.8,12.0,0.0
117240.0,50.0,Male,47.0,5.0,0.0,7.0,Basic,Monthly,508.0,6.0,1.0
303996.0,25.0,Male,52.0,23.0,1.0,19.0,Standard,Annual,841.72,15.0,0.0
304859.0,27.0,Male,54.0,17.0,2.0,20.0,Basic,Annual,923.85,13.0,0.0
8653.0,45.0,Male,32.0,21.0,8.0,28.0,Premium,Monthly,656.0,9.0,1.0
66055.0,18.0,Male,47.0,28.0,3.0,20.0,Basic,Annual,181.0,9.0,1.0
370567.0,46.0,Female,51.0,4.0,3.0,11.0,Standard,Annual,772.0,13.0,0.0
193755.0,34.0,Female,8.0,6.0,10.0,25.0,Premium,Annual,476.0,9.0,1.0
98521.0,49.0,Male,59.0,2.0,7.0,1.0,Standard,Annual,765.0,1.0,1.0
98074.0,32.0,Female,18.0,20.0,10.0,5.0,Premium,Monthly,674.0,16.0,1.0
100469.0,26.0,Female,57.0,13.0,2.0,27.0,Basic,Monthly,321.0,18.0,1.0
342356.0,22.0,Male,3.0,17.0,0.0,6.0,Premium,Quarterly,507.32,6.0,0.0
90987.0,40.0,Female,35.0,22.0,7.0,30.0,Premium,Annual,646.0,20.0,1.0
312074.0,41.0,Male,36.0,2.0,1.0,18.0,Basic,Quarterly,668.05,14.0,0.0
175977.0,47.0,Male,21.0,26.0,0.0,17.0,Premium,Annual,109.0,14.0,1.0
445636.0,50.0,Male,41.0,22.0,2.0,1.0,Standard,Annual,757.18,16.0,0.0
346726.0,45.0,Female,27.0,7.0,4.0,5.0,Basic,Quarterly,710.47,9.0,0.0
435603.0,46.0,Male,34.0,7.0,3.0,9.0,Basic,Quarterly,624.1,24.0,0.0
278768.0,28.0,Male,60.0,28.0,2.0,0.0,Premium,Quarterly,749.29,29.0,0.0
353666.0,34.0,Male,47.0,19.0,0.0,16.0,Premium,Annual,502.0,10.0,0.0
432141.0,23.0,Female,56.0,24.0,0.0,4.0,Basic,Quarterly,768.4,12.0,0.0
33287.0,65.0,Female,58.0,29.0,7.0,1.0,Basic,Annual,295.0,20.0,1.0
118572.0,37.0,Female,13.0,5.0,5.0,1.0,Premium,Monthly,897.0,14.0,1.0
361222.0,29.0,Male,30.0,17.0,0.0,1.0,Standard,Quarterly,509.98,19.0,0.0
154312.0,32.0,Male,40.0,18.0,10.0,5.0,Standard,Quarterly,326.0,19.0,1.0
97651.0,24.0,Female,47.0,11.0,1.0,24.0,Premium,Annual,528.0,3.0,1.0
288097.0,32.0,Female,8.0,29.0,1.0,11.0,Standard,Quarterly,637.65,5.0,0.0
340872.0,50.0,Female,51.0,8.0,1.0,12.0,Standard,Annual,923.13,5.0,0.0
427855.0,46.0,Female,5.0,29.0,4.0,7.0,Standard,Quarterly,712.68,13.0,0.0
152467.0,61.0,Female,9.0,28.0,3.0,13.0,Premium,Quarterly,401.0,3.0,1.0
99036.0,56.0,Female,8.0,30.0,4.0,1.0,Basic,Quarterly,443.0,21.0,1.0
412981.0,23.0,Male,30.0,11.0,2.0,8.0,Standard,Annual,612.31,21.0,0.0
165668.0,40.0,Female,39.0,12.0,5.0,28.0,Basic,Annual,513.0,28.0,1.0
113978.0,34.0,Female,5.0,4.0,1.0,23.0,Basic,Annual,618.0,8.0,1.0
222338.0,53.0,Female,24.0,28.0,5.0,11.0,Standard,Annual,806.28,12.0,1.0
301640.0,40.0,Male,21.0,27.0,3.0,9.0,Basic,Quarterly,797.38,23.0,0.0
387863.0,49.0,Male,38.0,15.0,2.0,8.0,Basic,Quarterly,523.38,4.0,0.0
315345.0,48.0,Male,49.0,16.0,4.0,0.0,Standard,Quarterly,685.33,13.0,0.0
